Sensor_577,Sensor_122,Sensor_477,Sensor_41,Sensor_570,Sensor_571,Sensor_541,Sensor_33,Sensor_407,Sensor_573,Sensor_331,Sensor_447,Sensor_416,Sensor_127,Sensor_134,Sensor_443,Sensor_84,Sensor_277,Sensor_65,Sensor_406,Sensor_589,Sensor_428,Sensor_128,Sensor_305,Sensor_576,Sensor_307,Sensor_412,Sensor_574,Sensor_269,Sensor_575,Sensor_70,Sensor_130,Sensor_6,Sensor_510,Sensor_57,Sensor_19,Sensor_247,Sensor_275,Sensor_561,Sensor_132,Sensor_274,Sensor_405,Sensor_540,Sensor_190,Sensor_273,Sensor_172,Sensor_312,Sensor_124,Sensor_309,Sensor_35,Sensor_411,Sensor_174,Sensor_586,Sensor_131,Sensor_40,Sensor_308,Sensor_205,Sensor_133,Sensor_56,Sensor_288,Output
-0.1675839684138293,-0.8326273957790208,0.254616655151436,0.8887106366674495,0.0944759509503156,-0.8375133500460887,-0.0454037384399902,-0.2242326343117709,-0.169380522566633,-0.2952366569098531,9.016723836593028,0.4340537490393569,-0.366282078588131,-0.8570227692867066,-0.4182529932989493,-0.0532625000008765,0.4755358186102762,-0.1035061681455482,-1.4395318748019523,0.1483937973019484,-0.4460938098664557,-0.0501019532321366,0.4056416226569893,2.086860023114822,-0.2225971578448838,-0.0044059959754652,0.298439326152018,-0.2155399073092765,-0.1406123190843671,-0.2734145645978506,-0.1573028529624622,0.4014167880654727,0.3587865219349817,0.8324806880425895,-1.61059653133855,-0.0678363337126669,0.0938676911830336,-0.0514813397973354,1.0977234937342797,0.9986326671420386,-0.1825371127220003,-0.7205014837292376,0.0781996097151818,0.0,-0.5480848843477267,-0.0844483824538104,-0.289581897514883,-0.7444680088258747,-0.0044172320052014,-0.1727045897500639,-0.3591038068804045,-0.0844473706914654,1.1369428860917277,1.422697291757167,-2.2427488356049383,0.2497860459309429,0.3247753898151014,-1.6744687155042774,-0.6987910790951949,0.7421849564108005,1
-0.3073853064888482,-1.372999411375325,0.2100891219944505,-0.0581101862231621,0.1842202302655858,0.3078410390841461,-0.1594254595362074,0.4935415211762868,1.0801304462662935,-0.2642381207457936,-0.0684087236643111,0.0255152712997512,0.4791589738115874,-1.4949134305999503,1.9249028872542335,1.5771524828103465,-0.2202470920509122,0.1591970829835109,-0.767018384614192,0.949259796128184,-0.2575067245386911,-0.0366998408478769,0.2841212182682256,-0.818066178114345,-0.2431812585374303,1.0884857195860649,-0.8360809740876688,-0.2339669332015408,0.306553243217138,-0.3044019629185837,1.7374192609864274,0.7150278716813389,-0.5150892861411865,0.3233803000023529,-1.4187170863534346,0.2084081867677404,-0.1536646753676718,-0.0511934824525862,0.5313336573410947,-0.7947641452561026,-0.5735893304364063,-1.225296239964504,1.1207805952642544,0.0,-0.9296870779921306,1.603812510543399,-0.5045240296270829,0.5738783855259278,1.0883766574332416,-0.242620120822245,-0.4773557161808797,1.6037215775711486,1.2583975540603791,0.6203379053187562,-0.2850794471349178,0.2438286598627913,0.2648549854581015,-1.0143266275590703,0.4047193240589122,0.5375705950805532,1
-0.8079828997185605,-1.4684244490370952,-0.1704466204837338,-0.8857776443927632,-0.0196421886834418,-0.4829988962676824,-0.7047768434613276,-0.2094216578557234,-1.0275943724186505,-0.8717289138830073,-0.9306514453574288,0.0116272777222004,-0.366282078588131,-1.7208793443055703,-0.8163245590949451,-0.8060834411877599,-0.1606085568513829,-0.1035061681455482,-0.2272281881024383,0.9936696517012626,-0.5058634095185538,-0.0943572384221324,0.7246326841774938,1.4539139180450815,-0.2179624838233569,-1.0390101533737135,0.298439326152018,-0.2418260095802742,-0.8510468237685221,-0.853321590314426,0.8866713072510087,0.1692473424428734,0.3587865219349817,1.0373265060018069,-1.0829280576295026,-0.2874507274945924,-0.4397471645779133,-0.0514813397973354,1.6026268493230231,0.0576179359257674,-0.1825371127220003,-1.2066001378817164,1.344259316177717,0.0,-0.5480848843477267,-0.819024461519984,0.0635373195265884,0.3980988662790229,-1.038928780673594,-0.1722770906718039,-0.3591038068804045,-0.8189834438539839,-0.2152524172925888,-0.5386256528700866,0.3768331644171115,-1.4391329043899868,-0.2257976009434192,-1.3566696813461387,-2.1995652273847885,0.7421849564108005,-1
-0.3351068165891155,-0.9546826765091924,-0.1863781290320564,0.2216226234265222,0.1556392495919338,0.4856436728253148,0.4638678904343383,-0.1210023612236398,-0.0098918865800363,-0.2702767966219091,-0.1442102816153544,1.085632114386093,-1.1105724939599666,-1.0185328321976093,-0.2569786748564077,1.4014942632000733,-0.2202470920509122,0.7071953929634052,-0.4041831946263469,2.6486722103484164,-0.5058634095185538,10.809705216592045,-0.0804399948980652,0.1880217079056007,-0.2188196620543791,1.4382110685657543,-0.4241472526369343,-0.2125969340270274,0.3934972674949129,-0.1465137905224678,-1.0834038790082907,0.2567667146147431,1.088750881859382,-0.0195723262301618,-1.2028527107451832,-8.186662790631775,-7.039347660977129e-16,-0.0514159176735287,-0.9660890890586832,0.1443647848956028,-0.8048473052992545,-1.449649464957956,2.5967540972138674,0.0,-0.6912611250097984,1.4184128118115915,-0.4524943865364313,0.046539827785213,1.4380707020535433,-0.1374942111222755,-0.3625657271835,1.4183319759316595,-0.2152524172925888,-0.3157480455260973,0.4275239403650831,0.6906326149741487,-0.2353501291742453,-0.8563398412099589,-0.5516563586746462,2.3790998470527773,-1
-0.0364435992458594,-0.9546826765091924,-0.1143370085365225,-0.6009199588410997,0.1212391812531247,0.6507201466872609,0.4638678904343383,0.1789385187656659,-0.0098918865800363,0.0948618046872043,0.0421352150142938,-0.6966603947328663,0.1002316352904669,-1.0185328321976093,-0.2569786748564077,0.7392906575264261,0.177343142612624,0.3086053578423968,0.1418152085582022,2.6486722103484164,0.4608016661378611,-0.0347178383121765,-0.0804399948980652,-0.926172675398984,-0.2021608465025135,0.6185422818946071,0.0149347607836151,-0.2002825230960002,0.3934972674949129,0.1707381446659895,0.0260892102246696,0.2567667146147431,0.6018716938998306,1.852975941237728,2.250977298986787,-0.1051293439775246,2.5387570493272964,-0.051339790111281,-0.9884358563957862,0.1443647848956028,-0.5087525875182544,-1.449649464957956,2.5967540972138674,0.0,0.641605270746864,0.720354855222896,1.4555435084436927,0.046539827785213,0.6184752849747113,-0.1305376352123709,0.4834182710940119,0.7217165031044916,-0.1018947271885144,-0.3157480455260973,0.2792220008148181,0.7650999408260416,-0.1215882020616802,-0.8563398412099589,0.5077136283533012,0.1965466595301413,1
-0.2766432734672511,-0.7050241477429328,0.1782949872695401,-0.6009199588410997,0.3194311336365001,0.7641647718963495,-1.3168169109064345,0.1789385187656659,-1.1766337529440567,-0.1639961012022774,-0.0636711262923708,-0.6966603947328663,0.1002316352904669,-0.982970983483282,0.0073515763318003,0.7392906575264261,-1.5521743781737598,0.3086053578423968,-0.3281924925407417,2.068508662163488,0.0064416592252986,-0.118141268850537,0.0562704600392938,-0.926172675398984,-0.2348459391874904,0.6185422818946071,0.0149347607836151,-0.2333352343909571,-1.2954273922993678,-0.1376602481451154,0.5206646665642835,-0.0045758550651456,0.6018716938998306,5.515516446007331,0.6679718778596185,-0.0867130426121663,0.3495158730304834,-0.051339790111281,-1.0442580706852689,0.1085345646689309,-0.5087525875182544,-1.1037715764263845,1.729009928271526,0.0,0.641605270746864,0.720354855222896,1.4555435084436927,0.222319347032118,0.6184752849747113,-0.1305376352123709,0.4834182710940119,0.7217165031044916,-0.3286101073966634,0.9769420770691885,0.2792220008148181,0.7650999408260416,0.2674602204301451,0.1169379171638708,0.5224271003953546,-0.1444772760202704,-1
-0.4362743044608137,-0.7050241477429328,-0.2076529415592171,0.2164977475245433,0.4167608052225511,0.0344104039648007,-1.3168169109064345,0.1250533581919046,-1.1766337529440567,-0.4397622995448826,0.1289911668331974,-1.4269373903523883,-0.8092521097102389,-0.982970983483282,0.0073515763318003,1.4537734952269408,0.7936080063411031,-0.5266196525407523,1.486546560044542,2.068508662163488,-0.1872620184375714,-0.0276770102567837,0.0562704600392938,-0.859913854482592,-0.2362410706531541,1.5219994334254718,-0.9062736333053032,-0.2376790926825596,-1.2954273922993678,-0.4150712426354873,1.3537405807533895,-0.0045758550651456,0.5952504462573391,0.3390725051766035,-1.298792433237754,-0.0227163953675329,-7.039347660977129e-16,-0.0505749460093235,1.0977234937342797,0.1085345646689309,-0.93779907320023,-1.1037715764263845,1.729009928271526,0.0,-0.7115912068187222,1.4422900457391734,1.585191143685972,0.222319347032118,1.5218515669104904,-0.1803607096062171,-0.9142864996978884,1.4422079094761395,-0.2476403287508959,0.9769420770691885,0.2532482147918908,1.0331823138928553,-0.2449026574050713,0.1169379171638708,-0.8459257995157436,0.1965466595301413,-1
0.441111490212648,-0.7050241477429328,-0.19684824953571,0.6042800241076174,0.0753495586835128,0.3020233659964995,-1.3168169109064345,-0.2858582046917084,-1.1766337529440567,0.5566192200141653,0.1289911668331974,0.0822245784080813,-0.8092521097102389,-0.982970983483282,0.0073515763318003,-1.127426454046235,0.6146924007425095,-0.5266196525407523,0.9789095246227344,2.068508662163488,-0.1872620184375714,-0.0276770102567837,0.0562704600392938,0.3153083901923524,-0.214864819043663,-1.0754398772257647,-0.9062736333053032,-0.2097245623765495,-1.2954273922993678,0.4363444159865584,2.174965091489326,-0.0045758550651456,0.5952504462573391,0.902130284438778,-1.298792433237754,-0.0227163953675329,-7.039347660977129e-16,-0.0505749460093235,-0.8664043095558703,0.1085345646689309,-0.93779907320023,-1.1037715764263845,1.729009928271526,0.0,-0.7115912068187222,-1.1757784272614904,0.223890973642039,0.222319347032118,-1.0753552436548754,-0.2822998079955054,-0.9142864996978884,-1.17571798034209,-0.2476403287508959,0.9769420770691885,0.2570186030855417,0.6251013682244828,-0.2179818960272888,0.1169379171638708,-0.8459257995157436,0.0942394788650177,-1
-0.2282027387660324,-0.8304082088566542,-0.22522778669035,-1.346461280681488,0.0996719732367874,0.6550834015029946,-1.2153988662387087,-0.238597048663617,-1.1964323422389445,-0.1241408404199154,0.1289911668331974,-0.5959724412956265,0.9446069242732248,-0.8607271285277828,-0.4469597549098483,1.035539639012005,-0.9359095144452808,-0.0968713993350634,-0.1287274577406415,2.2494442668726364,-0.1872620184375714,-0.0591908505744198,1.3778048577670985,0.7459907261488976,-0.2622638194321862,1.2560624493054997,0.6740789189813979,-0.2549133225854275,-1.266881206150109,-0.186354731220553,1.6675926409955026,0.407494522244074,0.4701233648966792,1.2521124024797614,-1.298792433237754,0.189531477868241,-7.039347660977129e-16,-0.051172071575704,1.8213874488492183,-0.1196473641430344,-0.1359838641545074,-1.2533403930886855,2.299147854525921,0.0,2.4100338321233585,1.0686815619311385,-0.6802306931791193,0.3980988662790229,1.255938387147136,-0.1383103457262304,1.3993695007604023,1.0686197728389888,-0.2476403287508959,0.8432155126627949,-2.671400091389771,0.6012718239518773,-0.2692181838108105,0.3706617200781636,-0.8459257995157436,0.2647514466402239,-1
-0.2422878297360527,-0.8304082088566542,1.188996187391966,-0.8857776443927632,0.2356145497129455,-0.1368473475527673,-1.2153988662387087,-0.2094216578557234,-1.1964323422389445,-0.2598097584366424,-0.9306514453574288,0.0116272777222004,-0.1559391351134819,-0.8607271285277828,-0.4469597549098483,-0.8060834411877599,1.2110777527378138,-0.5242680889117199,-0.604591426358595,2.2494442668726364,-0.5596329227622695,-0.1354224433403818,1.3778048577670985,1.4539139180450815,-0.242548720118676,-1.0390101533737135,-0.653791789514468,-0.2573806638220606,-1.266881206150109,-0.3899862058996559,0.6599186571390274,0.407494522244074,1.0776510287555463,7.792798260535925,-1.0829280576295026,0.379679789465585,-0.5087315946002411,-0.0507224431611784,2.1886969877579685,-0.1196473641430344,-0.8066290568832759,-1.2533403930886855,2.299147854525921,0.0,-0.5612272985235601,-0.819024461519984,0.0635373195265884,0.3980988662790229,-1.038928780673594,-0.1722770906718039,-0.8731078687242259,-0.8189834438539839,0.1167236751550578,0.8432155126627949,0.3768331644171115,-1.4391329043899868,1.5657356481651423,0.3706617200781636,-2.1995652273847885,0.2647514466402239,-1
-0.2449077528004422,-0.8304082088566542,0.0256221304892905,-0.6752306594197945,0.0414696641929636,0.405650667870188,-1.2153988662387087,-0.2255723206243791,-1.1964323422389445,-0.1809043936554006,0.0800359939898154,0.6041816703643483,0.5949396359268365,-0.8607271285277828,-0.4469597549098483,0.3761242590464569,-0.0214519747191441,0.0,-0.6592405381585802,2.2494442668726364,-0.5596329227622695,-0.0276770102567837,1.3778048577670985,1.478325062593226,-0.2525688380606249,0.225101264292456,0.0,-0.2493134984233701,-1.266881206150109,-0.1509405617111438,1.9135407823388104,0.407494522244074,0.0,0.8509055517249307,-1.0349581963832304,-0.0227163953675329,-7.039347660977129e-16,0.0,2.9751096557698187,-0.1196473641430344,-3.3359964293950247e-16,-1.2533403930886855,2.299147854525921,0.0,0.0,0.3551736304481249,-0.3791411192282996,0.3980988662790229,0.2250694847768716,-0.2545512314610228,-1.6183173178585268e-15,0.3565551665418627,0.1167236751550578,0.8432155126627949,-2.7846793130123464,-0.4323346588723956,0.0208313097433628,0.3706617200781636,-0.316240806001778,0.5375705950805532,-1
-0.5337562736486615,-0.8304082088566542,-0.0433881656499225,-1.0475101863993823,-0.0225517325160171,-0.1357565338488347,-1.2153988662387087,-0.238597048663617,-1.1964323422389445,-0.5621461306341556,0.0800359939898154,-0.5959724412956265,0.9446069242732248,-0.8607271285277828,-0.4469597549098483,1.035539639012005,-0.1606085568513829,-0.0968713993350634,0.0219306552123311,2.2494442668726364,-0.6954426938598537,-0.0276770102567837,1.3778048577670985,0.7459907261488976,-0.2385820539599457,1.2560624493054997,0.6740789189813979,-0.2346246431396192,-1.266881206150109,-0.595093270974984,1.5556557151177692,0.407494522244074,0.4701233648966792,0.2291659891262489,-1.0349581963832304,-0.0227163953675329,-7.039347660977129e-16,-0.051172071575704,1.0081313116708408,-0.1196473641430344,-0.1359838641545074,-1.2533403930886855,2.299147854525921,0.0,2.4100338321233585,1.0686815619311385,-0.6802306931791193,0.3980988662790229,1.255938387147136,-0.1383103457262304,1.3993695007604023,1.0686197728389888,-0.3205131295320865,0.8432155126627949,-2.668886499194004,0.6012718239518773,-0.0625362093620282,0.3706617200781636,-0.316240806001778,0.5716729886355945,-1
-0.3160142274073418,-0.5962839885469615,-0.1767149163115791,-1.4209428104569153,-0.1336002748254216,0.8434305677155223,-0.6221950624669522,-0.238597048663617,-0.2186020153969795,-0.1982152645002649,0.1289911668331974,-0.5959724412956265,0.9446069242732248,-1.1007696073494908,0.1993112766364584,1.035539639012005,1.3899933583364077,-0.0968713993350634,0.6730462448498655,1.4902944691713111,0.1590911044505651,-0.0276770102567837,-0.7450047063991151,0.7459907261488976,-0.2450729622196861,1.2560624493054997,0.6740789189813979,-0.2407149628487181,-0.5683699560465895,-0.2719389742016252,2.2840442321372176,0.3977701475583104,0.4701233648966792,-0.3414338213924616,-1.298792433237754,-0.0227163953675329,-7.039347660977129e-16,-0.051172071575704,1.8213874488492183,-0.1158757620139115,-0.1359838641545074,-1.272036495171473,1.864111104740364,0.0,2.4100338321233585,1.0686815619311385,-0.6802306931791193,0.7496579047728483,1.255938387147136,-0.1383103457262304,1.3993695007604023,1.0686197728389888,0.2867602103111696,-0.4940501314012887,-2.593897665353616,0.6012718239518773,-0.1841138413907237,0.4300122275434363,-0.8459257995157436,0.1965466595301413,-1
